,Opening ID,Hardskill
7465,1753,Stockholder Relations Tax
7466,1753,Math
7467,1753,Cash Management Cost Accounting
7468,1753,Payroll
7469,1753,Cost Control
7470,1753,Investor Presentations
7471,1753,Equity/Debt Management
7472,1753,Lines of Credit Management Reporting
7473,1753,Fund Management Profit Planning
7474,1753,Banking Relations
7475,1753,Budget Control Capital Budgeting
7476,1753,Financial Reporting
7477,1753,Accounts Payable
7478,1753,Internal Controls
7479,1753,Risk Management
7480,1753,Actuarial/Rating Analysis Auditing
7481,1753,Financing Forecasting
7482,1753,Venture Capital Relations Accounts Receivable
7483,1753,Capital Investment
7484,1753,General Ledger Insurance
7485,1753,Investor Relations IPO
7486,1753,Foreign Exchange
7487,1754,Medicine
7488,1755,Brand Management
7489,1755,Product Launch
7490,1755,Copywriting
7491,1756,Reception
7492,1756,Office Management Policies and Procedures
7493,1756,Records Management Security
7494,1757,Typescript
7495,1757,React
7496,1757,HTTP
7497,1757,API
7498,1757,Scraping
7499,1758,Law
7500,1758,Mechanical Engineering
7501,1759,Color theory
7502,1760,Career Coaching Classified Advertisements
7503,1760,Salary Administration Succession Planning
7504,1760,Workforce Forecast/Planning Compensation and Benefits
7505,1760,Training Administration
7506,1760,Company Orientation
7507,1760,Career Counseling
7508,1760,Labour Negotiations Outplacement
7509,1760,Job Analysis
7510,1760,Arbitration/Mediation
7511,1760,Executive Recruiting Grievance Resolution
7512,1760,Team Building
7513,1760,Training
7514,1760,Employee Selection
7515,1761,Archaeology
7516,1761,Biology
7517,1762,Process Engineering Production Planning
7518,1762,ISO 9XXX / 1XXXXX
7519,1762,Equipment Management
7520,1763,Design
7521,1764,Nursing
7522,1765,Risk Mgt Communicat
7523,1766,Office Management Policies and Procedures
7524,1766,Reception
7525,1766,Forms and Methods Leases
7526,1767,Mechanical Engineering
7527,1768,Team Building
7528,1768,Executive Recruiting Grievance Resolution
7529,1768,Training
7530,1768,Workforce Forecast/Planning Compensation and Benefits
7531,1768,Salary Administration Succession Planning
7532,1768,Corporate Culture
7533,1768,Labour Negotiations Outplacement
7534,1768,Arbitration/Mediation
7535,1768,Employee Discipline
7536,1768,Company Orientation
7537,1769,International Agreements
7538,1769,Employment Ordinance
7539,1769,Contract Preparation
7540,1769,Shareholder proxies Stock Administration
7541,1769,Patents
7542,1770,Law
7543,1771,Military Training
7544,1772,Distribution
7545,1773,Biology
7546,1773,Archaeology
7547,1774,Color theory
7548,1775,HTML
7549,1775,Angular
7550,1776,Licensing Mergers and Acquisitions
7551,1776,Shareholder proxies Stock Administration
7552,1777,Technical Writing
7553,1777,Product Development Product Testing
7554,1777,Patent Application
7555,1778,Sociology
7556,1779,Medicine
7557,1780,Military Training
7558,1781,Agriculture
7559,1782,Risk Mgt Communicat
7560,1782,Investor Collateral Media Presentations
7561,1782,Press Release
7562,1782,Speech Writing Corporate Image
7563,1782,Community Relations
7564,1782,Event Planning Fund Raising
7565,1782,Corporate Philanthropy
7566,1783,React
7567,1784,Physics
7568,1785,Computer Science
7569,1785,Psychology
7570,1786,Records Management Security
7571,1786,Forms and Methods Leases
7572,1786,Word Processing
7573,1786,Contract Negotiation
7574,1786,Mailroom Management
7575,1786,Space Planning
7576,1786,Equipment Purchasing
7577,1787,Technical Writing
7578,1787,Enterprise Asset Management
7579,1787,Web Site Editor Capacity Planning
7580,1787,CRM
7581,1787,System Development
7582,1787,Usability Engineering User Education
7583,1787,Voice and Data Communications Web Development/Design
7584,1787,Intranet Development Languages � JAVA
7585,1787,User Interface Vendor Sourcing
7586,1787,Application Database Administration Applications Development
7587,1787,Telecommunications Tracking System
7588,1787,Web Site Content Writer
7589,1787,UNIX
7590,1787,Technical Evangelism Technical Support
7591,1787,Software Development
7592,1787,EAP Enterprise Resource Planning ERP
7593,1787,etc
7594,1787,Portal Design/Development Software Customization
7595,1787,Business Systems Planning
7596,1787,CAD EDI
7597,1787,Word Processing
7598,1787,C+++
7599,1787,Hardware Management Information Management
7600,1788,Character Development
7601,1788,Drawing Musical Composition
7602,1789,Money
7603,1789,Finances
7604,1790,Mechanical Engineering
7605,1791,Agriculture
7606,1792,Call Centre Operations
7607,1792,Operations Research Outsourcing
7608,1793,Java
7609,1794,Bidding
7610,1794,Policies and Procedures
7611,1794,Operations Research Outsourcing
7612,1794,Project Co-ordination Project Management
7613,1794,Continuous Improvement Contract Management
7614,1795,Computer Engineering
7615,1796,Financial Reporting
7616,1796,Lending
7617,1796,Equity/Debt Management
7618,1796,Accounts Payable
7619,1796,Budget Control Capital Budgeting
7620,1796,Cash Management Cost Accounting
7621,1796,Investor Relations IPO
7622,1796,Risk Management
7623,1796,Capital Investment
7624,1796,Investor Presentations
7625,1796,Treasury
7626,1796,Foreign Exchange
7627,1796,General Ledger Insurance
7628,1796,Stockholder Relations Tax
7629,1796,Math
7630,1796,Feasibility StudiesFinancial Analysis
7631,1796,Fund Management Profit Planning
7632,1796,Cost Control
7633,1796,Internal Controls
7634,1797,Construction
7635,1797,Soldering
7636,1797,Painting
7637,1798,Law
7638,1799,Credit/Collections Debt Negotiations
7639,1799,Stockholder Relations Tax
7640,1799,Investor Relations IPO
7641,1799,Actuarial/Rating Analysis Auditing
7642,1799,Financing Forecasting
7643,1799,Feasibility StudiesFinancial Analysis
7644,1799,Budget Control Capital Budgeting
7645,1799,Lines of Credit Management Reporting
7646,1799,Risk Management
7647,1799,Cost Control
7648,1799,Venture Capital Relations Accounts Receivable
7649,1799,Lending
7650,1799,Acquisitions and Mergers
7651,1799,Payroll
7652,1799,Financial Reporting
7653,1799,Equity/Debt Management
7654,1799,Internal Controls
7655,1799,Investor Presentations
7656,1799,Capital Investment
7657,1799,Accounts Payable
7658,1800,Computer Engineering
7659,1800,Java
7660,1801,JIT Purchasing and Procurement Shipping
7661,1801,Transportation
7662,1802,Sociology
7663,1803,Government Relations
7664,1803,Employee Communication
7665,1803,Event Planning Fund Raising
7666,1803,Corporate Publications Corporate Relations
7667,1803,Investor Collateral Media Presentations
7668,1803,Speech Writing Corporate Image
7669,1803,Risk Mgt Communicat
7670,1803,B2B Communication
7671,1803,Press Release
7672,1804,Employment Ordinance
7673,1805,Finances
7674,1806,Mechanical Engineering
7675,1807,Art
7676,1808,Corporate Culture
7677,1808,Executive Recruiting Grievance Resolution
7678,1808,Performance Appraisal
7679,1808,Job Analysis
7680,1808,Workforce Forecast/Planning Compensation and Benefits
7681,1808,Salary Administration Succession Planning
7682,1808,Career Coaching Classified Advertisements
7683,1808,Employee Discipline
7684,1808,Arbitration/Mediation
7685,1808,Human Resources Management Industrial Relations
7686,1809,Advertising
7687,1809,Marketing Plan
7688,1809,Product Launch
7689,1809,Market Research and Analysis Marketing Communication
7690,1810,Environmental Protection
7691,1810,Bidding
7692,1810,Continuous Improvement Contract Management
7693,1811,Physics
7694,1812,Gastronomy
7695,1813,Equipment Maintenance and Repair
7696,1813,ISO 9XXX / 1XXXXX
7697,1813,Process Engineering Production Planning
7698,1813,Plant Design and Layout
7699,1813,Safety Engineering
7700,1814,React
7701,1814,HTML
7702,1814,Angular
7703,1814,CSS
7704,1814,JavaScript
7705,1815,Sociology
7706,1816,Math
7707,1817,Call Centre Operations
7708,1817,Environmental Protection
7709,1817,Project Co-ordination Project Management
7710,1817,Facility Management Inventory Control
7711,1817,Operations Research Outsourcing
7712,1817,Continuous Improvement Contract Management
7713,1818,Photoshop Picasa
7714,1818,Dreamweaver
7715,1818,Illustrator
7716,1818,Photography
7717,1818,Typography Print Design and Layout
7718,1818,Corel Draw
7719,1818,Flash Freehand
7720,1819,Government Relations Hiring
7721,1819,Cost Control Decision Making
7722,1819,Strategic Partnership
7723,1820,Environment
7724,1821,Gastronomy
7725,1822,Gastronomy
7726,1823,Policies and Procedures
7727,1824,Lab Design New Equipment Design
7728,1824,Product Development Product Testing
7729,1824,Lab Management
7730,1824,Diagnostics
7731,1824,RandD Management Simulation Dev.
7732,1824,Technical Writing
7733,1824,Patent Application
7734,1824,Statistical Analysis
7735,1824,Feasibility Studies Field Studies
7736,1825,Lab Design New Equipment Design
7737,1825,Statistical Analysis
7738,1825,Lab Management
7739,1825,Prototype Development
7740,1825,Product Development Product Testing
7741,1825,Patent Application
7742,1825,Feasibility Studies Field Studies
7743,1826,EAP Enterprise Resource Planning ERP
7744,1826,Technical Writing
7745,1826,System Analysis System Design
7746,1826,Technical Evangelism Technical Support
7747,1827,JIT Purchasing and Procurement Shipping
7748,1828,Logo Development
7749,1828,Copywriting
7750,1828,Marketing Plan
7751,1828,Market Research and Analysis Marketing Communication
7752,1828,Packaging Pricing
7753,1829,Medicine
7754,1830,Military Training
7755,1831,Agriculture
7756,1832,Shareholder proxies Stock Administration
7757,1832,Copyrights and Trademarks
7758,1832,Licensing Mergers and Acquisitions
7759,1832,Corporate Law Company Secretary
7760,1833,Math
7761,1833,Money
7762,1834,Statistical Analysis
7763,1834,Feasibility Studies Field Studies
7764,1834,Design and Specification
7765,1835,Money
7766,1836,Equipment Maintenance and Repair
7767,1836,Safety Engineering
7768,1836,Process Engineering Production Planning
7769,1836,Equipment Design
7770,1836,Quality Assurance
7771,1836,ISO 9XXX / 1XXXXX
7772,1836,Plant Design and Layout
7773,1837,Psychology
7774,1837,Computer Science
7775,1838,Mechanical Engineering
7776,1839,Mechanical Engineering
7777,1840,Military Training
7778,1841,Computer Science
7779,1841,Design
7780,1842,Advertising
7781,1842,Copywriting
7782,1842,Channel Marketing Competitive Analysis
7783,1842,Market Research and Analysis Marketing Communication
7784,1842,Marketing promotions Media Buying/Evaluation Media Relations
7785,1842,Marketing Plan
7786,1842,Product Launch
7787,1843,Finances
7788,1844,Community Relations
7789,1844,Corporate Publications Corporate Relations
7790,1845,Computer Engineering
7791,1846,Show Room Management Sales Support
7792,1846,Salespersons Recruitment
7793,1846,Sales Training
7794,1846,Account Management
7795,1846,International Business Development International Expansion
7796,1846,Sales Kits Sales Management
7797,1847,Sociology
7798,1848,Mechanical Engineering
7799,1849,Fund Management Profit Planning
7800,1849,Venture Capital Relations Accounts Receivable
7801,1849,Investor Presentations
7802,1849,Treasury
7803,1849,Stockholder Relations Tax
7804,1849,Payroll
7805,1849,Internal Controls
7806,1849,Equity/Debt Management
7807,1849,General Ledger Insurance
7808,1849,Lending
7809,1849,Budget Control Capital Budgeting
7810,1849,Lines of Credit Management Reporting
7811,1850,Training
7812,1850,Human Resources Management Industrial Relations
7813,1850,Arbitration/Mediation
7814,1850,Workforce Forecast/Planning Compensation and Benefits
7815,1850,Company Orientation
7816,1850,Corporate Culture
7817,1850,Executive Recruiting Grievance Resolution
7818,1851,Corporate Publications Corporate Relations
7819,1851,Employee Communication
7820,1851,Press Release
7821,1851,Community Relations
7822,1851,Event Planning Fund Raising
7823,1851,Speech Writing Corporate Image
7824,1851,Risk Mgt Communicat
7825,1851,Corporate Philanthropy
7826,1852,Drawing Musical Composition
7827,1852,Character Development
7828,1852,Story Line Development
7829,1853,Drawing Musical Composition
7830,1853,Character Development
7831,1853,Story Line Development
7832,1854,Soldering
7833,1854,Painting
7834,1855,Bidding
7835,1855,Operations Research Outsourcing
7836,1855,Environmental Protection
7837,1855,Policies and Procedures
7838,1855,Project Co-ordination Project Management
7839,1855,Call Centre Operations
7840,1856,Shareholder proxies Stock Administration
7841,1856,IPO Intellectual Property
7842,1856,Copyrights and Trademarks
7843,1856,Licensing Mergers and Acquisitions
7844,1857,Software development
7845,1857,Processes
7846,1858,Nursing
7847,1859,Construction
7848,1860,Military Training
7849,1861,Corporate Philanthropy
7850,1861,Press Release
7851,1861,Community Relations
7852,1861,Event Planning Fund Raising
7853,1861,Risk Mgt Communicat
7854,1861,Employee Communication
7855,1861,Government Relations
7856,1862,Computer Engineering
7857,1862,Java
7858,1863,Law
7859,1864,UNIX
7860,1864,Web Site Content Writer
7861,1864,Usability Engineering User Education
7862,1864,Technical Evangelism Technical Support
7863,1864,Enterprise Asset Management
7864,1865,Payroll
7865,1865,Internal Controls
7866,1865,Feasibility StudiesFinancial Analysis
7867,1865,Stockholder Relations Tax
7868,1865,Treasury
7869,1865,Lending
7870,1865,Lines of Credit Management Reporting
7871,1865,Cost Control
7872,1865,General Ledger Insurance
7873,1865,Foreign Exchange
7874,1865,Equity/Debt Management
7875,1865,Venture Capital Relations Accounts Receivable
7876,1865,Math
7877,1865,Accounting Management
7878,1866,Architecture
7879,1867,Contract Negotiation Customer Relations
7880,1867,Sales Analysis
7881,1867,Account Management
7882,1867,Telemarketing
7883,1867,E-Commerce
7884,1867,Show Room Management Sales Support
7885,1868,Space Planning
7886,1868,Mailroom Management
7887,1868,Reception
7888,1868,Equipment Purchasing
7889,1868,Word Processing
7890,1868,Office Management Policies and Procedures
7891,1869,Budgeting
7892,1869,Labour Relations Merger and Acquisitions
7893,1869,Cost Control Decision Making
7894,1869,Consolidation
7895,1869,Financing
7896,1869,Developing Policies
7897,1869,Negotiation Profit and Loss
7898,1869,Joint Ventures
7899,1869,Strategic Planning Supervision
7900,1869,Multi-sites Management
7901,1869,Business Re-engineering Change Management
7902,1869,Investor Relations IPO
7903,1869,Project Management Staff Development
7904,1869,Organizational Development
7905,1869,Diversification Employee Evaluation
7906,1869,Business Planning
7907,1869,International Management
7908,1869,Government Relations Hiring
7909,1870,Psychology
7910,1871,Corel Draw
7911,1871,Flash Freehand
7912,1871,Photography
7913,1871,Typography Print Design and Layout
